customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
2881-OQU,Female,0,No,No,67,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),76.33,5110.52,Yes
9713-PTB,Male,0,No,No,11,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),118.46,1309.9,Yes
4809-QWI,Female,0,Yes,No,16,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,96.62,1555.19,No
6807-RZP,Female,0,Yes,No,28,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,63.0,1760.54,No
5883-SCW,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,84.85,2974.35,No
8206-TFD,Male,0,No,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,18.52,1156.0,No
5155-UIK,Male,0,No,No,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.54,316.21,No
5673-VLR,Male,0,Yes,No,29,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,116.17,3374.73,Yes
2409-WOY,Male,1,No,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),93.06,4655.12,No
6197-XRF,Male,0,Yes,Yes,10,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,20.24,209.67,No
8452-YUM,Female,0,No,No,56,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),103.09,5780.67,No
9718-ZXT,Female,1,No,No,12,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,One year,No,Electronic check,73.29,882.41,No
3172-AAA,Female,0,No,No,54,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,104.9,5659.77,Yes
1279-BDH,Male,1,No,No,62,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),83.28,5165.61,No
4977-CGO,Male,0,Yes,No,1,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,75.95,71.83,No
3669-DJV,Female,0,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),23.73,1675.27,No
8825-EMC,Female,0,Yes,No,55,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),18.81,1044.4,No
4981-FPJ,Female,0,Yes,No,6,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),72.79,435.59,No
5769-GSQ,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,106.79,4484.38,Yes
6247-HVX,Female,0,No,No,30,Yes,Yes,DSL,No,No,No,Yes,No,No,One year,Yes,Credit card (automatic),60.58,1818.35,No
5427-IYE,Female,1,Yes,No,60,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,No,Electronic check,73.47,4413.33,No
7135-JBL,Male,0,Yes,Yes,21,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),79.93,1683.68,No
6573-KES,Male,0,No,No,61,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),71.59,4368.05,No
5131-LHZ,Female,0,No,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,19.45,531.41,No
8189-MKG,Female,0,No,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.18,454.56,No
5535-NNN,Male,0,No,No,64,No,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,110.94,7107.14,No
3776-OQU,Female,0,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,83.23,2572.49,No
8697-PTB,Male,0,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,23.14,1090.7,No
9386-QWI,Male,0,No,Yes,23,No,No phone service,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Electronic check,110.53,2532.38,No
1662-RZP,Female,0,Yes,No,41,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,83.15,3418.92,Yes
9671-SCW,Female,0,Yes,Yes,69,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,110.23,7608.76,No
9044-TFD,Female,1,Yes,Yes,35,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,23.95,846.62,No
5218-UIK,Female,0,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),58.1,1744.32,No
6060-VLR,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,84.13,2197.27,Yes
6874-WOY,Male,0,No,No,65,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),90.48,5881.94,No
6581-XRF,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),103.02,4531.27,No
3014-YUM,Female,0,No,No,43,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,20.34,879.75,No
4789-ZXT,Female,0,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),71.44,3992.72,No
8148-AAA,Female,0,Yes,No,20,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,96.57,1926.61,No
8766-BDH,Male,0,No,Yes,54,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),71.63,3869.28,No
3364-CGO,Female,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,108.1,1511.5,No
4629-DJV,Male,0,No,No,33,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Electronic check,48.98,1616.13,No
6919-EMC,Female,0,Yes,Yes,2,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),24.42,55.91,Yes
6675-FPJ,Male,0,No,No,0,No,No phone service,Fiber optic,Yes,No,No,Yes,No,No,One year,No,Mailed check,96.55, ,Yes
9872-GSQ,Male,0,No,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),22.57,513.03,Yes
7638-HVX,Female,0,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,No,Bank transfer (automatic),88.07,3691.18,No
5651-IYE,Female,0,Yes,No,26,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.64,588.0,No
1609-JBL,Female,0,Yes,Yes,8,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),54.4,429.57,Yes
8940-KES,Female,0,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,23.74,370.2,No
4866-LHZ,Male,0,No,No,38,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,85.65,3259.02,Yes
1371-MKG,Male,0,Yes,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.55,1216.27,No
7998-NNN,Male,0,Yes,No,67,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),105.17,7050.71,No
1615-OQU,Male,0,No,No,44,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,85.44,3753.48,Yes
7911-PTB,Female,0,Yes,No,27,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),70.21,1891.72,No
7010-QWI,Male,0,No,No,55,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),88.26,4857.35,No
3253-RZP,Male,0,Yes,No,28,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.91,616.93,No
5942-SCW,Female,0,Yes,Yes,28,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Electronic check,76.21,2138.84,No
1864-TFD,Female,0,Yes,No,68,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),105.57,7170.84,No
2268-UIK,Male,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,81.52,821.67,No
8454-VLR,Female,1,Yes,Yes,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),104.34,106.12,Yes
9976-WOY,Female,0,Yes,No,67,Yes,No,DSL,No,No,No,No,No,Yes,One year,No,Credit card (automatic),77.24,5167.47,No
5571-XRF,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,19.22,171.75,No
6229-YUM,Male,0,No,No,71,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),45.73,3244.4,No
3237-ZXT,Female,0,Yes,No,26,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,No,Credit card (automatic),62.3,1613.22,No
5054-AAA,Female,0,No,No,34,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,82.04,2796.78,No
1935-BDH,Male,0,Yes,No,49,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.92,928.18,No
7394-CGO,Male,0,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.21,23.36,No
8891-DJV,Female,1,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,No,Mailed check,71.65,1139.8,Yes
1325-EMC,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),86.26,1986.09,Yes
8774-FPJ,Male,1,No,No,56,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,107.66,6021.42,Yes
4861-GSQ,Male,0,Yes,No,70,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.52,1296.97,No
2985-HVX,Female,0,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,Yes,Mailed check,80.78,1208.04,No
5932-IYE,Female,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,69.59,2437.21,No
5603-JBL,Male,0,No,Yes,44,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,63.15,2782.21,Yes
3778-KES,Female,0,Yes,No,9,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),74.28,677.46,Yes
9832-LHZ,Male,0,No,Yes,62,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),89.58,5556.19,No
8754-MKG,Female,0,Yes,No,42,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,20.32,850.2,No
5078-NNN,Female,0,No,No,50,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),104.08,5210.76,No
2367-OQU,Female,0,No,Yes,2,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.91,137.43,No
5042-PTB,Female,0,Yes,No,65,Yes,No,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,65.66,4266.25,No
3575-QWI,Male,1,Yes,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Mailed check,107.06,3631.15,No
7754-RZP,Female,0,No,No,68,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,80.31,5467.49,Yes
2581-SCW,Male,1,Yes,No,35,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,100.24,3513.06,Yes
2986-TFD,Male,0,No,Yes,48,Yes,No,DSL,Yes,No,Yes,No,Yes,No,One year,No,Bank transfer (automatic),51.77,2484.25,Yes
3240-UIK,Female,0,Yes,No,0,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Electronic check,94.28, ,No
4966-VLR,Male,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One year,No,Electronic check,73.37,3009.46,No
8604-WOY,Female,0,No,No,40,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),104.18,4172.67,No
9320-XRF,Male,1,Yes,No,72,Yes,No,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,62.63,4508.82,No
6968-YUM,Male,0,Yes,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),82.72,4635.34,No
8493-ZXT,Female,1,Yes,No,19,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,44.87,852.12,Yes
5103-AAA,Female,0,Yes,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,20.87,273.8,No
3076-BDH,Male,0,Yes,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,22.27,1135.98,No
6231-CGO,Male,0,No,Yes,53,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,84.24,4459.99,Yes
3994-DJV,Female,0,No,Yes,48,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,77.2,3708.2,No
4744-EMC,Male,0,Yes,No,29,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Two year,No,Credit card (automatic),78.59,2278.65,No
6594-FPJ,Female,0,No,Yes,2,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,61.22,117.84,No
8531-GSQ,Male,0,Yes,Yes,11,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,92.17,1021.27,Yes
8371-HVX,Female,0,Yes,Yes,30,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),78.72,2358.61,No
2644-IYE,Male,0,Yes,No,36,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),50.44,1812.13,Yes
4144-JBL,Female,0,No,Yes,26,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,81.26,2103.75,No
1242-KES,Male,1,No,No,23,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,60.85,1392.37,No
5085-LHZ,Male,0,Yes,No,40,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,83.84,3351.82,No
8954-MKG,Male,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,No,One year,Yes,Credit card (automatic),100.46,6330.37,No
8269-NNN,Male,0,Yes,No,10,Yes,No,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),61.34,604.76,No
8130-OQU,Male,0,No,No,72,Yes,No,DSL,No,Yes,No,No,No,Yes,One year,Yes,Electronic check,52.94,3813.57,No
7828-PTB,Male,0,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,23.51,354.13,No
9362-QWI,Male,1,No,Yes,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),22.58,284.57,No
9844-RZP,Male,1,No,Yes,46,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),89.83,4135.33,No
7331-SCW,Male,1,Yes,No,29,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.01,2006.9,No
4512-TFD,Male,0,No,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,22.15,513.64,No
2499-UIK,Female,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,22.17,262.59,No
3158-VLR,Male,1,No,No,8,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.91,366.29,No
6162-WOY,Female,0,Yes,Yes,48,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),113.94,5470.53,Yes
5039-XRF,Male,1,No,No,25,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,Yes,Bank transfer (automatic),78.95,1977.38,No
3035-YUM,Male,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,One year,No,Credit card (automatic),74.02,3560.03,No
8977-ZXT,Male,0,No,No,41,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,Yes,Credit card (automatic),101.0,4131.66,No
1857-AAA,Female,0,No,No,44,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,94.22,4141.39,Yes
4823-BDH,Female,1,No,Yes,20,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,One year,Yes,Electronic check,106.2,2114.22,No
7770-CGO,Male,0,Yes,No,28,Yes,No,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),60.44,1690.44,No
1298-DJV,Female,0,Yes,No,23,Yes,Yes,DSL,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),84.09,1928.78,No
8244-EMC,Female,0,Yes,No,41,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,83.03,3395.71,Yes
1923-FPJ,Male,0,No,No,70,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),74.68,5232.75,No
5232-GSQ,Male,0,No,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,20.31,815.32,No
5306-HVX,Female,0,No,No,47,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),80.1,3763.19,Yes
3799-IYE,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,85.52,3585.13,No
7578-JBL,Female,0,No,Yes,7,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),63.57,445.98,No
5875-KES,Male,0,No,No,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.03,1174.4,No
6326-LHZ,Female,1,No,No,62,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),73.15,4529.58,Yes
7582-MKG,Male,0,No,Yes,5,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.99,489.32,Yes
2802-NNN,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Electronic check,77.17,3930.43,No
3657-OQU,Male,0,Yes,Yes,20,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),103.03,2061.39,No
4346-PTB,Female,0,No,No,13,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),70.41,906.1,No
3949-QWI,Male,0,No,Yes,57,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),113.05,6438.85,No
1941-RZP,Female,1,No,Yes,24,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,One year,No,Electronic check,80.32,1931.62,Yes
2907-SCW,Female,0,No,No,55,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,99.69,5476.24,No
5837-TFD,Male,0,Yes,No,8,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Credit card (automatic),79.92,641.8,Yes
9105-UIK,Female,0,Yes,No,35,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,No,Electronic check,54.79,1908.06,Yes
2243-VLR,Female,1,Yes,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),19.81,1112.36,No
6696-WOY,Female,0,Yes,No,4,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),55.28,224.24,No
2466-XRF,Female,0,Yes,Yes,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),107.2,638.95,Yes
4957-YUM,Female,1,No,Yes,5,No,No phone service,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,77.18,390.37,Yes
2966-ZXT,Female,1,Yes,Yes,51,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,45.41,2309.63,No
1375-AAA,Female,0,No,No,69,Yes,Yes,DSL,No,No,No,No,No,No,Two year,No,Electronic check,56.88,3922.65,No
1262-BDH,Male,0,Yes,No,54,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Two year,No,Electronic check,49.2,2664.92,No
5362-CGO,Male,0,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.29,256.25,No
7502-DJV,Female,0,No,No,0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,77.45, ,No
8833-EMC,Male,1,No,No,72,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,Yes,Credit card (automatic),83.52,6020.48,No
2893-FPJ,Male,0,Yes,Yes,36,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,21.04,755.02,No
9106-GSQ,Female,0,No,No,48,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,83.77,4030.51,Yes
2652-HVX,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),88.42,975.76,Yes
6540-IYE,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,23.08,82.35,No
4892-JBL,Female,0,Yes,No,69,Yes,Yes,DSL,No,No,No,Yes,No,No,Two year,No,Credit card (automatic),58.72,4043.15,No
1599-KES,Female,0,No,No,10,Yes,Yes,DSL,Yes,Yes,No,No,No,No,One year,No,Bank transfer (automatic),57.12,575.16,No
5815-LHZ,Female,0,Yes,No,52,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,98.64,5138.19,No
2912-MKG,Male,1,No,No,54,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Mailed check,112.39,6073.92,No
